DATE,Mean_Level
1985-09-30,4.383235530275926
1985-10-31,4.373067608498759
1985-11-30,4.149295923097822
1985-12-31,4.433415120530088
1986-01-31,4.352432502062507
1986-02-28,4.086749102413187
1986-03-31,4.124159216632989
1986-04-30,4.1187214861634365
1986-05-31,4.551885528083992
1986-06-30,4.5559968339643895
1986-07-31,6.8133028484729925
1986-08-31,4.656455342520607
1986-09-30,4.015520555281044
1986-10-31,4.3769339572770685
1986-11-30,4.35521266757377
1986-12-31,3.39295506307089
1987-01-31,4.880668192659831
1987-02-28,4.272668067861461
1987-03-31,5.225295900561517
1987-04-30,4.897733563538178
1987-05-31,4.200664465498606
1987-06-30,4.528824846409027
1987-07-31,4.6759927819803915
1987-08-31,5.3095524506530705
1987-09-30,5.554755091188827
1987-10-31,5.021574480845057
1987-11-30,5.475232333313573
1987-12-31,5.802282898639359
1988-01-31,4.59635345390222
1988-02-29,4.352353491182869
1988-03-31,5.8399401638009865
1988-04-30,5.305035037075885
1988-05-31,4.629944168793913
1988-06-30,4.793235600530381
1988-07-31,4.397859927241089
1988-08-31,4.970004543239789
1988-09-30,5.132766090664897
1988-10-31,4.151098959825482
1988-11-30,5.150494370077468
1988-12-31,5.034921731574968
1989-01-31,5.185039609667046
1989-02-28,4.990454186414292
1989-03-31,4.337545387197122
1989-04-30,4.910419051076723
1989-05-31,5.273391639022734
1989-06-30,5.040715060773298
1989-07-31,4.165016582230772
1989-08-31,4.144892990933164
1989-09-30,5.482757117346551
1989-10-31,4.580982711720037
1989-11-30,5.4487021300196234
1989-12-31,5.606826117739155
1990-01-31,8.156166512487285
1990-02-28,5.531307973275461
1990-03-31,5.975075655735076
1990-04-30,6.233917905917096
1990-05-31,5.399402729590727
1990-06-30,5.084926205744403
1990-07-31,4.447614775188795
1990-08-31,5.185328487257998
1990-09-30,4.957815645019528
1990-10-31,4.102099197289438
1990-11-30,5.642791544594039
1990-12-31,5.012832857373155
1991-01-31,4.828836931698059
1991-02-28,4.488849410004814
1991-03-31,4.816587706905674
1991-04-30,3.82767744602046
1991-05-31,4.46658283165551
1991-06-30,4.664722962359024
1991-07-31,8.08085447025981
1991-08-31,14.577436790636503
1991-09-30,16.83518512624774
1991-10-31,16.55962082140671
1991-11-30,15.552478252534643
1991-12-31,15.047798113347651
1992-01-31,13.041667304107797
1992-02-29,8.494276298931602
1992-03-31,11.412091037421304
1992-04-30,14.33844495900457
1992-05-31,12.102048469747393
1992-06-30,12.712635788343194
1992-07-31,13.732503921774391
1992-08-31,11.393385276842901
1992-09-30,13.064582896886673
1992-10-31,14.205038154391621
1992-11-30,13.657728999134312
1992-12-31,14.337221629776817
1993-01-31,16.506654616190687
1993-02-28,13.674719300758634
1993-03-31,13.051716105282003
1993-04-30,14.134194540676809
1993-05-31,14.682093187363272
1993-06-30,15.412648729753109
1993-07-31,15.02825101244764
1993-08-31,13.731648217770225
1993-09-30,14.95182250773181
1993-10-31,16.412673772373935
1993-11-30,15.509352823215941
1993-12-31,16.65946532587043
1994-01-31,17.14912354972224
1994-02-28,15.502725938835587
1994-03-31,13.208903379397377
1994-04-30,9.80189674662583
1994-05-31,9.266217936229111
1994-06-30,9.969729509354424
1994-07-31,12.0696887158528
1994-08-31,8.666700222947064
1994-09-30,8.372128178021532
1994-10-31,3.855369368779944
1994-11-30,4.212006214989549
1994-12-31,5.239478739076068
1995-01-31,2.1037174949040347
1995-02-28,2.9767846730662173
1995-03-31,12.236291830363863
1995-04-30,4.721211553414914
1995-05-31,7.178757613586015
1995-06-30,6.288155752854448
1995-07-31,9.361701706560128
1995-08-31,11.407899379126821
1995-09-30,12.02556232980067
1995-10-31,10.208763999802542
1995-11-30,9.077665969740455
1995-12-31,8.039223257584785
1996-01-31,7.012483260278742
1996-02-29,7.121823991829585
1996-03-31,10.815704210318373
1996-04-30,14.970777284882882
1996-05-31,10.992642238700075
1996-06-30,10.009507928443831
1996-07-31,13.301005871493077
1996-08-31,11.65859069737305
1996-09-30,10.499408698066398
1996-10-31,8.46752953979431
1996-11-30,4.495399024262119
1996-12-31,4.254460830111758
1997-01-31,5.8456353901055955
1997-02-28,6.703404055815426
1997-03-31,7.452661700050321
1997-04-30,7.418196298100793
1997-05-31,7.465410900842568
1997-06-30,6.239738013317614
1997-07-31,6.659905528203848
1997-08-31,6.938577905259275
1997-09-30,6.836120023805831
1997-10-31,7.038227496106486
1997-11-30,7.501155820847675
1997-12-31,7.6675947330038605
1998-01-31,7.530962224964282
1998-02-28,7.5504672030878766
1998-03-31,7.98315238820016
1998-04-30,8.189297193254374
1998-05-31,7.530165582719379
1998-06-30,7.291964282323744
1998-07-31,5.458677297805628
1998-08-31,5.76497456100308
1998-09-30,5.2727617548981875
1998-10-31,5.553800713988435
1998-11-30,6.475045686301091
1998-12-31,5.124435607196616
1999-01-31,5.541610863211819
1999-02-28,5.83558011765117
1999-03-31,6.020215547486519
1999-04-30,5.559005737122772
1999-05-31,6.0725819541952655
1999-06-30,4.704548662263881
1999-07-31,5.014996964771159
1999-08-31,5.254168342907993
1999-09-30,5.2427324211715876
1999-10-31,5.917756970491021
1999-11-30,6.5608877008961235
1999-12-31,5.873269819889648
2000-01-31,5.617515282876949
2000-02-29,6.186015493419443
2000-03-31,6.412129580731664
2000-04-30,5.088384103363343
2000-05-31,6.560834081322037
2000-06-30,5.577414761820383
2000-07-31,5.540342756387914
2000-08-31,6.076867066921995
2000-09-30,5.614979877576275
2000-10-31,6.356291475296904
2000-11-30,6.670958986189637
2000-12-31,6.073147861472162
2001-01-31,5.775760060687332
2001-02-28,6.626031259470749
2001-03-31,6.650174948768948
2001-04-30,6.318370905958976
2001-05-31,6.743113143322371
2001-06-30,5.9006526270714925
2001-07-31,5.869306829537045
2001-08-31,6.235017127265086
2001-09-30,5.871316828734129
2001-10-31,6.341781553955851
2001-11-30,6.820061030112896
2001-12-31,5.784988661642368
2002-01-31,5.915332855082318
2002-02-28,7.1479083634217435
2002-03-31,7.066795955002188
2002-04-30,6.217298554306904
2002-05-31,7.204540939587229
2002-06-30,5.78148128244254
2002-07-31,6.18208714418404
2002-08-31,6.5215797518883125
2002-09-30,6.223128166159385
2002-10-31,6.215071396102963
2002-11-30,7.6689554719968775
2002-12-31,6.69637385499909
2003-01-31,6.146626133291979
2003-02-28,7.474262267902531
2003-03-31,6.487206623623114
2003-04-30,6.096541053876646
2003-05-31,6.749666101432024
2003-06-30,5.801120682935315
2003-07-31,5.668887970307988
2003-08-31,5.758413534236963
2003-09-30,6.4582111042034
2003-10-31,6.926619012332545
2003-11-30,7.762282496811901
2003-12-31,6.68065260155301
2004-01-31,6.336903701677983
2004-02-29,7.862389107594778
2004-03-31,7.111929040300104
2004-04-30,6.528599725584649
2004-05-31,7.652939229043481
2004-06-30,5.883558432365691
2004-07-31,5.873250308139695
2004-08-31,6.989972497991794
2004-09-30,6.706765336962032
2004-10-31,6.317641599488689
2004-11-30,7.953531142082875
2004-12-31,7.222796374348471
2005-01-31,6.374239673833401
2005-02-28,8.00760203968918
2005-03-31,6.630560843700766
2005-04-30,6.641545596694201
2005-05-31,6.914660728953815
2005-06-30,7.905353125245058
2005-07-31,7.058311461599395
2005-08-31,7.022439854905009
2005-09-30,7.156881361810224
2005-10-31,6.667614823177975
2005-11-30,8.611566440590206
2005-12-31,6.538468975779302
2006-01-31,6.323262415570504
2006-02-28,8.117475883990046
2006-03-31,8.328609049664212
2006-04-30,6.999819218256382
2006-05-31,7.716084900676318
2006-06-30,6.470954541621795
2006-07-31,6.504384403800071
2006-08-31,6.913712648057891
2006-09-30,7.422722731531626
2006-10-31,8.166681306373869
2006-11-30,9.029062685421797
2006-12-31,8.067157610778152
2007-01-31,7.557623247421189
2007-02-28,8.39052632650981
2007-03-31,7.705567502616395
2007-04-30,7.683546596868802
2007-05-31,8.690631961869327
2007-06-30,7.294257309478981
2007-07-31,6.920399940208581
2007-08-31,6.88202263815089
2007-09-30,6.96981066659146
2007-10-31,6.923512924755913
2007-11-30,8.039636224681443
2007-12-31,8.023534368843325
2008-01-31,7.23700563077548
2008-02-29,7.941351690217471
2008-03-31,8.067086877967142
2008-04-30,8.577718981541913
2008-05-31,7.85237249820911
2008-06-30,7.240150697953496
2008-07-31,7.109588060305199
2008-08-31,7.811740315596707
2008-09-30,6.3295496531940465
2008-10-31,5.942262758757228
2008-11-30,6.878230408597978
2008-12-31,5.926632905618998
2009-01-31,6.323722876258376
2009-02-28,7.2161779277411995
2009-03-31,6.567824927392092
2009-04-30,6.7630004573859335
2009-05-31,9.684878610632396
2009-06-30,13.412363868591191
2009-07-31,15.242792466980067
2009-08-31,14.196849378602842
2009-09-30,16.547160763236317
2009-10-31,16.45917124282499
2009-11-30,12.69668010352841
2009-12-31,7.245842776827849
2010-01-31,9.755691001514807
2010-02-28,9.410576110837033
2010-03-31,9.089084253189226
2010-04-30,7.7609910771217345
2010-05-31,10.352809242408542
2010-06-30,8.91347709116228
2010-07-31,8.972579777084754
2010-08-31,7.9676836466124765
2010-09-30,8.899839789433097
2010-10-31,9.384920493227394
2010-11-30,8.573256017861626
2010-12-31,10.373546281815884
2011-01-31,7.800705333278819
2011-02-28,8.280676996385255
2011-03-31,7.580479196858083
2011-04-30,13.104660299200166
2011-05-31,8.293521410091822
2011-06-30,7.249262822219043
2011-07-31,7.553158601968019
2011-08-31,7.943350118614757
2011-09-30,8.056420681048884
2011-10-31,11.66477928175374
2011-11-30,7.871483480279851
2011-12-31,8.576224807355128
2012-01-31,9.922391684557535
2012-02-29,8.924161837898023
2012-03-31,8.20117469323303
2012-04-30,13.378597330168846
2012-05-31,7.929908686303911
2012-06-30,7.301282014597751
2012-07-31,7.881815433455381
2012-08-31,9.078857508179746
2012-09-30,8.481255859137041
2012-10-31,10.09934908226151
2012-11-30,9.03752822443291
2012-12-31,8.668268570989841
2013-01-31,10.705109328003052
2013-02-28,8.8831356946506
2013-03-31,10.079489330783128
2013-04-30,12.561358419835786
2013-05-31,9.572975437464804
2013-06-30,9.389228915237632
2013-07-31,11.866911848820973
2013-08-31,11.288809333813376
2013-09-30,12.8772657540496
2013-10-31,13.466072769977028
2013-11-30,11.135608647666297
2013-12-31,16.360106211757795
2014-01-31,12.009792853747443
2014-02-28,12.456125675274711
2014-03-31,15.712119509403317
2014-04-30,15.622054400855815
2014-05-31,12.919948240652564
2014-06-30,15.484508327431953
2014-07-31,15.692499986895973
2014-08-31,10.945881184204023
2014-09-30,14.31319788691736
2014-10-31,12.819895091079438
2014-11-30,14.772696333167191
2014-12-31,16.824559423471833
2015-01-31,13.357824039004763
2015-02-28,14.835284448157582
2015-03-31,19.25739211510677
2015-04-30,14.206210671417978
2015-05-31,13.800543995413358
2015-06-30,18.200270064439362
2015-07-31,13.819292735851093
2015-08-31,17.59635828976205
2015-09-30,25.44355938354325
2015-10-31,18.69674480018614
2015-11-30,20.250282867198905
2015-12-31,18.707449143889097
2016-01-31,21.232131561630787
2016-02-29,15.039663948244959
2016-03-31,19.210600195990185
2016-04-30,21.168201683415052
2016-05-31,24.695767725606565
2016-06-30,25.476193945701837
2016-07-31,19.585744827762955
2016-08-31,21.483139934927916
2016-09-30,47.75881015428024
2016-10-31,15.14238648685258
2016-11-30,13.733869320163356
2016-12-31,15.437829092676031
2017-01-31,18.481327901997325
2017-02-28,21.24196341161472
2017-03-31,22.209934834161217
2017-04-30,15.654993855335391
2017-05-31,16.22847045453226
2017-06-30,11.515301162598364
2017-07-31,8.32104972740407
2017-08-31,28.18424015611333
2017-09-30,12.732664630574932
2017-10-31,14.59668273104087
2017-11-30,17.251993127366415
2017-12-31,13.413506556556484
2018-01-31,13.477508556349994
2018-02-28,16.299395811925674
2018-03-31,15.950783258396184
2018-04-30,17.141914354497036
2018-05-31,21.662586843081865
2018-06-30,12.040800032554612
2018-07-31,13.23806778652375
2018-08-31,22.679697077068774
2018-09-30,12.234403162648887
2018-10-31,15.198840292018282
2018-11-30,29.437555140476178
2018-12-31,14.507048611111108
2019-01-31,22.697611863154133
2019-02-28,29.704868678416016
2019-03-31,34.810953785103784
2019-04-30,28.336464259890064
2019-05-31,24.403136982587817
2019-06-30,42.16595204178537
2019-07-31,81.8200527865006
2019-08-31,19.39847295771655
2019-09-30,23.231666666666666
